,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
1973,FAB-9203,Sub-task,FAB,2018-03-28 02:10:24,,0,Maintain different versions of collection configuration,Maintain different versions of collection configurations and index these by the height at which these are committed. These different versions can be maintained either part of the state in the 'peer' namespace or in a separate db. The intention is to allow the peer code to consult the collection configurations that were active at the time of committing the data,,Maintain different versions of collection configuration $end$ Maintain different versions of collection configurations and index these by the height at which these are committed. These different versions can be maintained either part of the state in the 'peer' namespace or in a separate db. The intention is to allow the peer code to consult the collection configurations that were active at the time of committing the data $acceptance criteria:$,,Manish Sethi,Manish Sethi,Medium,5,,0,1,1,1,0,1,0,,0,583,1,0,0,2018-03-28 02:10:24,Maintain different versions of collection configuration and channel configuration,Maintain different versions of collection configurations and index these by the height at which these are committed. These different versions can be maintained either part of the state in the 'peer' namespace or in a separate db. The intention is to allow the peer code to consult the collection configurations that were active at the time of committing the data,,1,0,0,3,0.0416667,Maintain different versions of collection configuration and channel configuration $end$ Maintain different versions of collection configurations and index these by the height at which these are committed. These different versions can be maintained either part of the state in the 'peer' namespace or in a separate db. The intention is to allow the peer code to consult the collection configurations that were active at the time of committing the data $acceptance criteria:$,1,1,0,0,0,0,0,0.0,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1974,FAB-9204,Sub-task,FAB,2018-03-28 02:11:16,,0,Add a new proto message for transient store entry,"In the current code, the transient store persists rwset.TxPvtReadWriteSet as a value. Define a new proto message in the `transientstore` package `TxPvtReadWriteSetWithConfigInfo`. This new type can encapsulates the rwset.TxPvtReadWriteSet and additional information about the configurations under which the transaction is simulated. The additional information should include
 A) HeightConfig - committing Height of the most recent collection configuration or channel config
 B) MemberOrgsPolicy - members org policy from the most recent collection configuration

Note that the field B will be used only if we implement an optimization in the gossip layer where the actual collection configuration is passed. (see google doc attached to the Epic)",,"Add a new proto message for transient store entry $end$ In the current code, the transient store persists rwset.TxPvtReadWriteSet as a value. Define a new proto message in the `transientstore` package `TxPvtReadWriteSetWithConfigInfo`. This new type can encapsulates the rwset.TxPvtReadWriteSet and additional information about the configurations under which the transaction is simulated. The additional information should include
 A) HeightConfig - committing Height of the most recent collection configuration or channel config
 B) MemberOrgsPolicy - members org policy from the most recent collection configuration

Note that the field B will be used only if we implement an optimization in the gossip layer where the actual collection configuration is passed. (see google doc attached to the Epic) $acceptance criteria:$",,Manish Sethi,Manish Sethi,Medium,6,,0,9,1,1,0,2,0,,0,583,9,0,0,2018-03-28 02:11:16,Allow passing in additional info into transient Store,"In the current code, the transient store persists rwset.TxPvtReadWriteSet as a value. Define a new proto message in the `transientstore` package `TxPvtReadWriteSetWithConfigInfo`. This new type can encapsulates the rwset.TxPvtReadWriteSet and additional information about the configurations under which the transaction is simulated. The additional information should include
A) HeightConfig - committing Height of the most recent collection configuration or channel config
B) MemberOrgsPolicy - members org policy from the most recent collection configuration

Note that the field B will be used only if we implement an optimization in the gossip layer where the actual collection configuration is passed. (see google doc attached to the Epic)",,1,1,0,15,0.0695652,"Allow passing in additional info into transient Store $end$ In the current code, the transient store persists rwset.TxPvtReadWriteSet as a value. Define a new proto message in the `transientstore` package `TxPvtReadWriteSetWithConfigInfo`. This new type can encapsulates the rwset.TxPvtReadWriteSet and additional information about the configurations under which the transaction is simulated. The additional information should include
A) HeightConfig - committing Height of the most recent collection configuration or channel config
B) MemberOrgsPolicy - members org policy from the most recent collection configuration

Note that the field B will be used only if we implement an optimization in the gossip layer where the actual collection configuration is passed. (see google doc attached to the Epic) $acceptance criteria:$",2,1,1,1,1,0,1,0.0,17,1,0.0588235,0,0.0,0,0.0,0,0.0,0,0.0
1975,FAB-9205,Story,FAB,2018-03-28 02:25:47,FAB-8718,0,Enhance gossip layer to support changes to private data collection config,"* *Endorsement:* Use the new proto message (FAB-9204) for persisting the pvtwriteset into transient store and gossip push. Include height _H_ into this proto message where H=Max(last collection config, last channel config)
**
 * *Serving gossip pull from the committed storage*: When serving a gossip pull request for a data committed at height h from the committed data, evaluate the following two conditions and serves the data if either of these conditions is true.

condition1: A config is committed at height x such that 
`(x > h) && (collectionConfig contains requestingOrg) && (requestingOrg has fullAccess)`

condition2: A config is committed at height x such that 
`(x = latest height less than h) && (collectionConfig contains requestingOrg)`

Note that in the case of condition1, the corresponding channel config that is used for evaluating the condition should be the most recent channel config committed before height `x`. However, in the case of condition2, the corresponding channel config that is used is the most recent channel config before `h`. For retrieving configs by height - see FAB-9203
 * *Serving gossip pull from the transient store*: When serving a request for the pvt data from the transient store
- gossip pulls out the data from the transient store 
- Evaluates whether the ledger height at the peer is greater than or equals to the height `H` specified in the proto message
    - If `ledger height < height specified in the proto message`; return error
    - else fetch the most recent collection config and channel config below (or at height) `H` and evaluate the eligibility of the requester

 ",,"Enhance gossip layer to support changes to private data collection config $end$ * *Endorsement:* Use the new proto message (FAB-9204) for persisting the pvtwriteset into transient store and gossip push. Include height _H_ into this proto message where H=Max(last collection config, last channel config)
**
 * *Serving gossip pull from the committed storage*: When serving a gossip pull request for a data committed at height h from the committed data, evaluate the following two conditions and serves the data if either of these conditions is true.

condition1: A config is committed at height x such that 
`(x > h) && (collectionConfig contains requestingOrg) && (requestingOrg has fullAccess)`

condition2: A config is committed at height x such that 
`(x = latest height less than h) && (collectionConfig contains requestingOrg)`

Note that in the case of condition1, the corresponding channel config that is used for evaluating the condition should be the most recent channel config committed before height `x`. However, in the case of condition2, the corresponding channel config that is used is the most recent channel config before `h`. For retrieving configs by height - see FAB-9203
 * *Serving gossip pull from the transient store*: When serving a request for the pvt data from the transient store
- gossip pulls out the data from the transient store 
- Evaluates whether the ledger height at the peer is greater than or equals to the height `H` specified in the proto message
    - If `ledger height < height specified in the proto message`; return error
    - else fetch the most recent collection config and channel config below (or at height) `H` and evaluate the eligibility of the requester

  $acceptance criteria:$",,Manish Sethi,Manish Sethi,Medium,14,,0,0,3,1,0,1,10,,0,583,0,1,0,2018-05-07 01:38:55,Enhance gossip layer to support changes to private data collection config,"* *Endorsement:* Use the new proto message (FAB-9204) for persisting the pvtwriteset into transient store and gossip push. Include height _H_ into this proto message where H=Max(last collection config, last channel config)
**
 * *Serving gossip pull from the committed storage*: When serving a gossip pull request for a data committed at height h from the committed data, evaluate the following two conditions and serves the data if either of these conditions is true.

condition1: A config is committed at height x such that 
`(x > h) && (collectionConfig contains requestingOrg) && (requestingOrg has fullAccess)`

condition2: A config is committed at height x such that 
`(x = latest height less than h) && (collectionConfig contains requestingOrg)`

Note that in the case of condition1, the corresponding channel config that is used for evaluating the condition should be the most recent channel config committed before height `x`. However, in the case of condition2, the corresponding channel config that is used is the most recent channel config before `h`. For retrieving configs by height - see FAB-9203
 * *Serving gossip pull from the transient store*: When serving a request for the pvt data from the transient store
- gossip pulls out the data from the transient store 
- Evaluates whether the ledger height at the peer is greater than or equals to the height `H` specified in the proto message
    - If `ledger height < height specified in the proto message`; return error
    - else fetch the most recent collection config and channel config below (or at height) `H` and evaluate the eligibility of the requester

 ",,0,0,0,0,0.0,"Enhance gossip layer to support changes to private data collection config $end$ * *Endorsement:* Use the new proto message (FAB-9204) for persisting the pvtwriteset into transient store and gossip push. Include height _H_ into this proto message where H=Max(last collection config, last channel config)
**
 * *Serving gossip pull from the committed storage*: When serving a gossip pull request for a data committed at height h from the committed data, evaluate the following two conditions and serves the data if either of these conditions is true.

condition1: A config is committed at height x such that 
`(x > h) && (collectionConfig contains requestingOrg) && (requestingOrg has fullAccess)`

condition2: A config is committed at height x such that 
`(x = latest height less than h) && (collectionConfig contains requestingOrg)`

Note that in the case of condition1, the corresponding channel config that is used for evaluating the condition should be the most recent channel config committed before height `x`. However, in the case of condition2, the corresponding channel config that is used is the most recent channel config before `h`. For retrieving configs by height - see FAB-9203
 * *Serving gossip pull from the transient store*: When serving a request for the pvt data from the transient store
- gossip pulls out the data from the transient store 
- Evaluates whether the ledger height at the peer is greater than or equals to the height `H` specified in the proto message
    - If `ledger height < height specified in the proto message`; return error
    - else fetch the most recent collection config and channel config below (or at height) `H` and evaluate the eligibility of the requester

  $acceptance criteria:$",0,0,0,0,0,0,0,959.217,18,2,0.111111,1,0.0555556,1,0.0555556,1,0.0555556,0,0.0
1976,FAB-9213,Story,FAB,2018-03-28 23:49:11,,0,Fold gotools targets into the top-level makefile,The gotools directory only contains a Makefile. These recipes should be folded into the top-level Makefile and the gotools directory should be removed.,,Fold gotools targets into the top-level makefile $end$ The gotools directory only contains a Makefile. These recipes should be folded into the top-level Makefile and the gotools directory should be removed. $acceptance criteria:$,,Matthew Sykes,Matthew Sykes,Low,7,,0,3,0,1,0,0,0,,0,583,3,0,0,2018-03-28 23:49:11,Fold gotools targets into the top-level makefile,The gotools directory only contains a Makefile. These recipes should be folded into the top-level Makefile and the gotools directory should be removed.,,0,0,0,0,0.0,Fold gotools targets into the top-level makefile $end$ The gotools directory only contains a Makefile. These recipes should be folded into the top-level Makefile and the gotools directory should be removed. $acceptance criteria:$,0,0,0,0,0,0,0,0.0,6,1,0.166667,1,0.166667,0,0.0,0,0.0,0,0.0
1977,FAB-9224,Story,FAB,2018-03-29 13:35:18,FAB-10120,0,Change Idemix CredRequest to contain only g^x +ZKP instead of g^xh^r + ZKP ,"This will remove an extra step of updating a credential at the client side and will make refactoring to comply with the BCCSP interfaces simpler.

For credential issuance we do not need anonymity of the user with respect to the CA.",,"Change Idemix CredRequest to contain only g^x +ZKP instead of g^xh^r + ZKP  $end$ This will remove an extra step of updating a credential at the client side and will make refactoring to comply with the BCCSP interfaces simpler.

For credential issuance we do not need anonymity of the user with respect to the CA. $acceptance criteria:$",,Maria Dubovitskaya,Maria Dubovitskaya,Medium,13,,0,1,1,1,0,0,0,,0,583,1,0,0,2018-03-29 13:35:18,Change Idemix CredRequest to contain only g^x +ZKP instead of g^xh^r + ZKP ,"This will remove an extra step of updating a credential at the client side and will make refactoring to comply with the BCCSP interfaces simpler.

For credential issuance we do not need anonymity of the user with respect to the CA.",,0,0,0,0,0.0,"Change Idemix CredRequest to contain only g^x +ZKP instead of g^xh^r + ZKP  $end$ This will remove an extra step of updating a credential at the client side and will make refactoring to comply with the BCCSP interfaces simpler.

For credential issuance we do not need anonymity of the user with respect to the CA. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,2,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5
1978,FAB-924,Sub-task,FAB,2016-11-01 17:10:04,,0,Develop an end-2-end test to drive all v1.0 APIs,"this is a happy path test that ensures all peer APIs have not regressed or changed, to ensure the SDK API and peer stay in sync",,"Develop an end-2-end test to drive all v1.0 APIs $end$ this is a happy path test that ensures all peer APIs have not regressed or changed, to ensure the SDK API and peer stay in sync $acceptance criteria:$",2.0,Jim Zhang,Jim Zhang,Highest,4,2.0,0,0,0,1,0,0,0,,0,583,0,0,0,2016-11-01 17:10:04,Develop an end-2-end test to drive all v1.0 APIs,"this is a happy path test that ensures all peer APIs have not regressed or changed, to ensure the SDK API and peer stay in sync",,0,0,0,0,0.0,"Develop an end-2-end test to drive all v1.0 APIs $end$ this is a happy path test that ensures all peer APIs have not regressed or changed, to ensure the SDK API and peer stay in sync $acceptance criteria:$",0,0,0,0,0,0,0,0.0,18,6,0.333333,4,0.222222,4,0.222222,4,0.222222,4,0.222222
1979,FAB-925,Sub-task,FAB,2016-11-02 01:53:43,,0,Improve coding styles in headless-tests.js for chaining Promise-based APIs,"the current headless-tests.js have a lot of embedded promise-based calls, like below:

functionA()
.then(
   function(result) {
      // do stuff
      functionB()
      .then(
         function(result) {...});
   });

this is defeating the purpose of the design of Promise-based APIs, it should have been chained like below (note the ""return"" statement on the call to functionB()):

functionA()
.then(
   function(result) {
      // do stuff
      return functionB();
   })
.then(
   function(result) {...});
);
",,"Improve coding styles in headless-tests.js for chaining Promise-based APIs $end$ the current headless-tests.js have a lot of embedded promise-based calls, like below:

functionA()
.then(
   function(result) {
      // do stuff
      functionB()
      .then(
         function(result) {...});
   });

this is defeating the purpose of the design of Promise-based APIs, it should have been chained like below (note the ""return"" statement on the call to functionB()):

functionA()
.then(
   function(result) {
      // do stuff
      return functionB();
   })
.then(
   function(result) {...});
);
 $acceptance criteria:$",1.0,Jim Zhang,Jim Zhang,Medium,5,1.0,0,0,0,4,0,0,0,,0,583,0,0,0,2016-11-02 01:53:43,Improve coding styles in headless-tests.js for chaining Promise-based APIs,"the current headless-tests.js have a lot of embedded promise-based calls, like below:

functionA()
.then(
   function(result) {
      // do stuff
      functionB()
      .then(
         function(result) {...});
   });

this is defeating the purpose of the design of Promise-based APIs, it should have been chained like below (note the ""return"" statement on the call to functionB()):

functionA()
.then(
   function(result) {
      // do stuff
      return functionB();
   })
.then(
   function(result) {...});
);
",,0,0,0,0,0.0,"Improve coding styles in headless-tests.js for chaining Promise-based APIs $end$ the current headless-tests.js have a lot of embedded promise-based calls, like below:

functionA()
.then(
   function(result) {
      // do stuff
      functionB()
      .then(
         function(result) {...});
   });

this is defeating the purpose of the design of Promise-based APIs, it should have been chained like below (note the ""return"" statement on the call to functionB()):

functionA()
.then(
   function(result) {
      // do stuff
      return functionB();
   })
.then(
   function(result) {...});
);
 $acceptance criteria:$",0,0,0,0,0,0,1,0.0,19,6,0.315789,4,0.210526,4,0.210526,4,0.210526,4,0.210526
1980,FAB-93,Story,FAB,2016-08-15 19:46:20,FAB-810,0,"As Solution architect, I would confidentiality based invocation access control capabilities","As Solution architect, I would confidentiality based invocation access control capabilities",,"As Solution architect, I would confidentiality based invocation access control capabilities $end$ As Solution architect, I would confidentiality based invocation access control capabilities $acceptance criteria:$",,Clayton Sims,Clayton Sims,Medium,13,,0,1,0,1,0,0,4,,0,583,0,0,0,2016-09-15 10:03:03,"As Solution architect, I would confidentiality based invocation access control capabilities","As Solution architect, I would confidentiality based invocation access control capabilities",,0,0,0,0,0.0,"As Solution architect, I would confidentiality based invocation access control capabilities $end$ As Solution architect, I would confidentiality based invocation access control capabilities $acceptance criteria:$",0,0,0,0,0,0,0,734.267,13,3,0.230769,2,0.153846,2,0.153846,2,0.153846,1,0.0769231
1981,FAB-9303,Sub-task,FAB,2018-04-03 14:30:22,,0,Design peer CLI multi-endorsement,"The peer CLI needs to be enhanced to allow collecting multiple endorsements during chaincode invocation. This task is to document the design.

Possible approaches:
 * Define a new set of flags to specify an array of peers and TLS root certs in order to obtain the necessary endorsements
 ** Advantages:
 *** quicker to implement
 ** Disadvantages:
 *** specifying more than a few peers and their root certs will be ugly from a usability standpoint
 ** Example CLI call:
 *** 
{code:java}
peer chaincode invoke -o orderer.example.com:7050 --tls --cafile $ORDERER_CA -C $CHANNEL_NAME -n mycc --endorsingPeers peer0.org1.example.com:7051 --endorsingPeers peer0.org2.example.com:7051 --endorsingPeersTLSCerts /opt/gopath/src/github.com/hyperledger/fabric/peer/crypto/peerOrganizations/org1.example.com/peers/peer0.org1.example.com/tls/ca.crt --endorsingPeersTLSCerts /opt/gopath/src/github.com/hyperledger/fabric/peer/crypto/peerOrganizations/org2.example.com/peers/peer0.org2.example.com/tls/ca.crt -c '{""Args"":[""invoke"",""a"",""b"",""10""]}' >&log.txt{code}

 * Define a new flag that can point to a connection profile (in YAML format) which defines the peers and TLS information for a user performing the lscc.Define() operation (see [https://github.com/hyperledger/composer/wiki/Connection-Profiles] for more info on connection profiles)
 ** Advantages:
 *** adds support for the commonly used ""connection profile"" (already implemented in the Node, Go, and Java SDKs) to the Fabric codebase, which could possibly be used elsewhere in the future (e2e?)
 *** only one new parameter on the command keeps the user experience cleaner
 ** Disadvantages:
 *** more code upfront to define structures for the connection profile
 ** Example CLI calls:
 *** typical peer chaincode:
 **** peer chaincode invoke \{to-be-filled-in}
 *** LSCC call for lifecycle config
 **** peer chaincode invoke \{to-be-filled-in}

 

 ",,"Design peer CLI multi-endorsement $end$ The peer CLI needs to be enhanced to allow collecting multiple endorsements during chaincode invocation. This task is to document the design.

Possible approaches:
 * Define a new set of flags to specify an array of peers and TLS root certs in order to obtain the necessary endorsements
 ** Advantages:
 *** quicker to implement
 ** Disadvantages:
 *** specifying more than a few peers and their root certs will be ugly from a usability standpoint
 ** Example CLI call:
 *** 
{code:java}
peer chaincode invoke -o orderer.example.com:7050 --tls --cafile $ORDERER_CA -C $CHANNEL_NAME -n mycc --endorsingPeers peer0.org1.example.com:7051 --endorsingPeers peer0.org2.example.com:7051 --endorsingPeersTLSCerts /opt/gopath/src/github.com/hyperledger/fabric/peer/crypto/peerOrganizations/org1.example.com/peers/peer0.org1.example.com/tls/ca.crt --endorsingPeersTLSCerts /opt/gopath/src/github.com/hyperledger/fabric/peer/crypto/peerOrganizations/org2.example.com/peers/peer0.org2.example.com/tls/ca.crt -c '{""Args"":[""invoke"",""a"",""b"",""10""]}' >&log.txt{code}

 * Define a new flag that can point to a connection profile (in YAML format) which defines the peers and TLS information for a user performing the lscc.Define() operation (see [https://github.com/hyperledger/composer/wiki/Connection-Profiles] for more info on connection profiles)
 ** Advantages:
 *** adds support for the commonly used ""connection profile"" (already implemented in the Node, Go, and Java SDKs) to the Fabric codebase, which could possibly be used elsewhere in the future (e2e?)
 *** only one new parameter on the command keeps the user experience cleaner
 ** Disadvantages:
 *** more code upfront to define structures for the connection profile
 ** Example CLI calls:
 *** typical peer chaincode:
 **** peer chaincode invoke \{to-be-filled-in}
 *** LSCC call for lifecycle config
 **** peer chaincode invoke \{to-be-filled-in}

 

  $acceptance criteria:$",,Jason Yellick,Jason Yellick,Medium,16,,0,1,0,1,0,11,0,,0,583,1,0,0,2018-04-03 14:30:22,Design peer CLI multi-endorsement,The peer CLI needs to be enhanced to allow collecting multiple endorsements during chaincode invocation.  This task is to document the design.,,0,11,0,202,6.96552,Design peer CLI multi-endorsement $end$ The peer CLI needs to be enhanced to allow collecting multiple endorsements during chaincode invocation.  This task is to document the design. $acceptance criteria:$,11,1,1,1,1,1,1,0.0,174,5,0.0287356,3,0.0172414,1,0.00574713,1,0.00574713,1,0.00574713
1982,FAB-931,Sub-task,FAB,2016-11-02 17:09:05,,0,Create Kafka docker environment,Create a Kafka docker environment for running tests.,,Create Kafka docker environment $end$ Create a Kafka docker environment for running tests. $acceptance criteria:$,,Luis Sanchez,Luis Sanchez,Medium,9,,0,1,1,2,0,0,0,,0,583,1,0,0,2016-11-02 17:09:05,Create Kafka docker environment,Create a Kafka docker environment for running tests.,,0,0,0,0,0.0,Create Kafka docker environment $end$ Create a Kafka docker environment for running tests. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,15,3,0.2,3,0.2,3,0.2,3,0.2,3,0.2
1983,FAB-9316,Sub-task,FAB,2018-04-03 17:03:10,,0,Update e2e to use AND endorsement policy,"The e2e currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the e2e should be updated to utilize a better and more meaningful endorsement policy.",,"Update e2e to use AND endorsement policy $end$ The e2e currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the e2e should be updated to utilize a better and more meaningful endorsement policy. $acceptance criteria:$",,Jason Yellick,Jason Yellick,Medium,5,,0,1,0,1,0,0,0,,0,583,1,0,0,2018-04-03 17:03:10,Update e2e to use AND endorsement policy,"The e2e currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the e2e should be updated to utilize a better and more meaningful endorsement policy.",,0,0,0,0,0.0,"Update e2e to use AND endorsement policy $end$ The e2e currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the e2e should be updated to utilize a better and more meaningful endorsement policy. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,175,6,0.0342857,4,0.0228571,2,0.0114286,2,0.0114286,2,0.0114286
1984,FAB-9317,Sub-task,FAB,2018-04-03 17:04:49,,0,Update first-network with multi-party endorsement policy,"The first-network currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the first-network sample should be updated to use a secure default endorsement policy requiring endorsements from both participants.

Note, when the chaincode is upgrade for the addition of an org, it should be added into the AND, perhaps as a 2/3 or 3/3 rule.",,"Update first-network with multi-party endorsement policy $end$ The first-network currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the first-network sample should be updated to use a secure default endorsement policy requiring endorsements from both participants.

Note, when the chaincode is upgrade for the addition of an org, it should be added into the AND, perhaps as a 2/3 or 3/3 rule. $acceptance criteria:$",,Jason Yellick,Jason Yellick,Medium,5,,0,1,0,1,0,0,0,,0,583,1,0,0,2018-04-03 17:04:49,Update first-network with multi-party endorsement policy,"The first-network currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the first-network sample should be updated to use a secure default endorsement policy requiring endorsements from both participants.

Note, when the chaincode is upgrade for the addition of an org, it should be added into the AND, perhaps as a 2/3 or 3/3 rule.",,0,0,0,0,0.0,"Update first-network with multi-party endorsement policy $end$ The first-network currently uses an insecure endorsement policy of ""OR(....)"".  This was done because of the limitations in the peer CLI of gathering only a single endorsement.  With that limitation removed, the first-network sample should be updated to use a secure default endorsement policy requiring endorsements from both participants.

Note, when the chaincode is upgrade for the addition of an org, it should be added into the AND, perhaps as a 2/3 or 3/3 rule. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,176,6,0.0340909,4,0.0227273,2,0.0113636,2,0.0113636,2,0.0113636
1985,FAB-9318,Sub-task,FAB,2018-04-03 17:06:34,,0,Check documentation for single-endorsement examples,"It is almost never a good idea for a chaincode to have an endorsement policy of ""OR(...)"" [this includes when the endorsement policy is not specified] but this is the default we have used in our docs because the peer CLI's limitation of gathering only a single endorsement.

Our docs should set a good example and pick a more robust endorsement policy, requiring at the very least, an endorsement from two different organizations.",,"Check documentation for single-endorsement examples $end$ It is almost never a good idea for a chaincode to have an endorsement policy of ""OR(...)"" [this includes when the endorsement policy is not specified] but this is the default we have used in our docs because the peer CLI's limitation of gathering only a single endorsement.

Our docs should set a good example and pick a more robust endorsement policy, requiring at the very least, an endorsement from two different organizations. $acceptance criteria:$",,Jason Yellick,Jason Yellick,Medium,5,,0,1,0,1,0,0,0,,0,583,1,0,0,2018-04-03 17:06:34,Check documentation for single-endorsement examples,"It is almost never a good idea for a chaincode to have an endorsement policy of ""OR(...)"" [this includes when the endorsement policy is not specified] but this is the default we have used in our docs because the peer CLI's limitation of gathering only a single endorsement.

Our docs should set a good example and pick a more robust endorsement policy, requiring at the very least, an endorsement from two different organizations.",,0,0,0,0,0.0,"Check documentation for single-endorsement examples $end$ It is almost never a good idea for a chaincode to have an endorsement policy of ""OR(...)"" [this includes when the endorsement policy is not specified] but this is the default we have used in our docs because the peer CLI's limitation of gathering only a single endorsement.

Our docs should set a good example and pick a more robust endorsement policy, requiring at the very least, an endorsement from two different organizations. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,177,6,0.0338983,4,0.0225989,2,0.0112994,2,0.0112994,2,0.0112994
1986,FAB-932,Sub-task,FAB,2016-11-02 20:44:07,,0,Add a gulp task for running tests with coverage reports,"""gulp test"" to run the whole test bucket
""gulp test-headless"" to run just the headless tests

both should print a report in the output and generate the HTMLs for the coverage report",,"Add a gulp task for running tests with coverage reports $end$ ""gulp test"" to run the whole test bucket
""gulp test-headless"" to run just the headless tests

both should print a report in the output and generate the HTMLs for the coverage report $acceptance criteria:$",1.0,Jim Zhang,Jim Zhang,Medium,6,1.0,0,0,0,3,0,0,0,,0,583,0,0,0,2016-11-02 20:44:07,Add a gulp task for running tests with coverage reports,"""gulp test"" to run the whole test bucket
""gulp test-headless"" to run just the headless tests

both should print a report in the output and generate the HTMLs for the coverage report",,0,0,0,0,0.0,"Add a gulp task for running tests with coverage reports $end$ ""gulp test"" to run the whole test bucket
""gulp test-headless"" to run just the headless tests

both should print a report in the output and generate the HTMLs for the coverage report $acceptance criteria:$",0,0,0,0,0,0,1,0.0,20,6,0.3,4,0.2,4,0.2,4,0.2,4,0.2
1987,FAB-934,Task,FAB,2016-11-03 02:14:09,FAB-37,0,Cleanup crypto,"Two major areas of cleanup 
* fabric/crypto
* security properties in core.yaml

Given BCCSP, it might be better to do crypto cleanup sooner than later.",,"Cleanup crypto $end$ Two major areas of cleanup 
* fabric/crypto
* security properties in core.yaml

Given BCCSP, it might be better to do crypto cleanup sooner than later. $acceptance criteria:$",,Srinivasan Muralidharan,Srinivasan Muralidharan,High,9,,0,2,1,1,0,0,0,,0,583,2,0,0,2016-11-03 02:15:02,Cleanup crypto,"Two major areas of cleanup 
* fabric/crypto
* security properties in core.yaml

Given BCCSP, it might be better to do crypto cleanup sooner than later.",,0,0,0,0,0.0,"Cleanup crypto $end$ Two major areas of cleanup 
* fabric/crypto
* security properties in core.yaml

Given BCCSP, it might be better to do crypto cleanup sooner than later. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,14,4,0.285714,4,0.285714,3,0.214286,2,0.142857,2,0.142857
1988,FAB-938,Sub-task,FAB,2016-11-03 13:18:15,,0,Update end-2-end test to latest protobuf,"the end-2-end test has the code that constructs the Transaction2 object from the ProposalResponse, which also needs to be caught up to the latest protobuf",,"Update end-2-end test to latest protobuf $end$ the end-2-end test has the code that constructs the Transaction2 object from the ProposalResponse, which also needs to be caught up to the latest protobuf $acceptance criteria:$",,Jim Zhang,Jim Zhang,Highest,5,,0,0,0,1,0,0,0,,0,583,0,0,0,2016-11-03 13:18:15,Update end-2-end test to latest protobuf,"the end-2-end test has the code that constructs the Transaction2 object from the ProposalResponse, which also needs to be caught up to the latest protobuf",,0,0,0,0,0.0,"Update end-2-end test to latest protobuf $end$ the end-2-end test has the code that constructs the Transaction2 object from the ProposalResponse, which also needs to be caught up to the latest protobuf $acceptance criteria:$",0,0,0,0,0,0,0,0.0,21,6,0.285714,4,0.190476,4,0.190476,4,0.190476,4,0.190476
